[05-04-2018 10:56:45]	[Train:train] Iter:0	loss=0.682394
[05-06-2018 01:51:43]	[Train:train] Iter:382	loss=0.327318
[05-06-2018 01:53:51]	[Eval:test] Iter:382	accuracy=0.790386
[05-06-2018 01:57:52]	[Train:train] Iter:383	loss=0.306315
[05-06-2018 01:59:59]	[Eval:test] Iter:383	accuracy=0.792687
[05-06-2018 02:04:00]	[Train:train] Iter:384	loss=0.305628
[05-06-2018 02:06:07]	[Eval:test] Iter:384	accuracy=0.796102
[05-06-2018 02:10:08]	[Train:train] Iter:385	loss=0.326503
[05-06-2018 02:12:15]	[Eval:test] Iter:385	accuracy=0.795441
[05-06-2018 02:16:17]	[Train:train] Iter:386	loss=0.311597
[05-06-2018 02:18:24]	[Eval:test] Iter:386	accuracy=0.796031
[05-06-2018 02:22:23]	[Train:train] Iter:387	loss=0.329543
[05-06-2018 02:24:30]	[Eval:test] Iter:387	accuracy=0.797065
[05-06-2018 02:28:30]	[Train:train] Iter:388	loss=0.333976
[05-06-2018 02:30:38]	[Eval:test] Iter:388	accuracy=0.796716
[05-06-2018 02:34:38]	[Train:train] Iter:389	loss=0.320493
[05-06-2018 02:36:46]	[Eval:test] Iter:389	accuracy=0.797686
[05-06-2018 02:40:46]	[Train:train] Iter:390	loss=0.306484
[05-06-2018 02:42:53]	[Eval:test] Iter:390	accuracy=0.795259
[05-06-2018 02:46:54]	[Train:train] Iter:391	loss=0.304503
[05-06-2018 02:49:01]	[Eval:test] Iter:391	accuracy=0.785637
[05-06-2018 02:53:00]	[Train:train] Iter:392	loss=0.302802
[05-06-2018 02:55:08]	[Eval:test] Iter:392	accuracy=0.790588
[05-06-2018 02:59:10]	[Train:train] Iter:393	loss=0.320097
[05-06-2018 03:01:17]	[Eval:test] Iter:393	accuracy=0.794989
[05-06-2018 03:05:16]	[Train:train] Iter:394	loss=0.313035
[05-06-2018 03:07:24]	[Eval:test] Iter:394	accuracy=0.795141
[05-06-2018 03:11:24]	[Train:train] Iter:395	loss=0.308402
[05-06-2018 03:13:32]	[Eval:test] Iter:395	accuracy=0.794493
[05-06-2018 03:17:32]	[Train:train] Iter:396	loss=0.293601
[05-06-2018 03:19:39]	[Eval:test] Iter:396	accuracy=0.794842
[05-06-2018 03:23:40]	[Train:train] Iter:397	loss=0.313569
[05-06-2018 03:25:47]	[Eval:test] Iter:397	accuracy=0.794747
[05-06-2018 03:29:46]	[Train:train] Iter:398	loss=0.309385
[05-06-2018 03:31:53]	[Eval:test] Iter:398	accuracy=0.796671
[05-06-2018 03:35:55]	[Train:train] Iter:399	loss=0.305003
[05-06-2018 03:38:02]	[Eval:test] Iter:399	accuracy=0.793681
[05-06-2018 03:42:03]	[Train:train] Iter:400	loss=0.307637
[05-06-2018 03:44:10]	[Eval:test] Iter:400	accuracy=0.793918
[05-06-2018 03:48:10]	[Train:train] Iter:401	loss=0.305471
[05-06-2018 03:50:18]	[Eval:test] Iter:401	accuracy=0.797035
[05-06-2018 03:54:18]	[Train:train] Iter:402	loss=0.324327
[05-06-2018 03:56:25]	[Eval:test] Iter:402	accuracy=0.795975
[05-06-2018 04:00:26]	[Train:train] Iter:403	loss=0.290397
[05-06-2018 04:02:34]	[Eval:test] Iter:403	accuracy=0.794519
[05-06-2018 04:06:34]	[Train:train] Iter:404	loss=0.323078
[05-06-2018 04:08:42]	[Eval:test] Iter:404	accuracy=0.785272
[05-06-2018 04:12:43]	[Train:train] Iter:405	loss=0.307382
[05-06-2018 04:14:50]	[Eval:test] Iter:405	accuracy=0.793310
[05-06-2018 04:18:52]	[Train:train] Iter:406	loss=0.292216
[05-06-2018 04:21:00]	[Eval:test] Iter:406	accuracy=0.796403
[05-06-2018 04:25:01]	[Train:train] Iter:407	loss=0.307028
[05-06-2018 04:27:07]	[Eval:test] Iter:407	accuracy=0.793586
[05-06-2018 04:31:07]	[Train:train] Iter:408	loss=0.307361
[05-06-2018 04:33:15]	[Eval:test] Iter:408	accuracy=0.791609
[05-06-2018 04:37:15]	[Train:train] Iter:409	loss=0.319749
[05-06-2018 04:39:23]	[Eval:test] Iter:409	accuracy=0.792961
[05-06-2018 04:43:24]	[Train:train] Iter:410	loss=0.301108
[05-06-2018 04:45:32]	[Eval:test] Iter:410	accuracy=0.792697
[05-06-2018 04:49:33]	[Train:train] Iter:411	loss=0.318507
[05-06-2018 04:51:40]	[Eval:test] Iter:411	accuracy=0.795165
[05-06-2018 04:55:40]	[Train:train] Iter:412	loss=0.299427
[05-06-2018 04:57:47]	[Eval:test] Iter:412	accuracy=0.791876
[05-06-2018 05:01:49]	[Train:train] Iter:413	loss=0.291436
[05-06-2018 05:03:56]	[Eval:test] Iter:413	accuracy=0.793627
[05-06-2018 05:07:56]	[Train:train] Iter:414	loss=0.333256
[05-06-2018 05:10:04]	[Eval:test] Iter:414	accuracy=0.792417
[05-06-2018 05:14:04]	[Train:train] Iter:415	loss=0.308477
[05-06-2018 05:16:11]	[Eval:test] Iter:415	accuracy=0.793335
[05-06-2018 05:20:11]	[Train:train] Iter:416	loss=0.309909
[05-06-2018 05:22:19]	[Eval:test] Iter:416	accuracy=0.794396
[05-06-2018 05:26:24]	[Train:train] Iter:417	loss=0.308772
[05-06-2018 05:28:31]	[Eval:test] Iter:417	accuracy=0.792290
[05-06-2018 05:32:31]	[Train:train] Iter:418	loss=0.320994
[05-06-2018 05:34:40]	[Eval:test] Iter:418	accuracy=0.791650
[05-06-2018 05:38:40]	[Train:train] Iter:419	loss=0.311958
[05-06-2018 05:40:49]	[Eval:test] Iter:419	accuracy=0.795756
[05-06-2018 05:44:50]	[Train:train] Iter:420	loss=0.301149
[05-06-2018 05:46:57]	[Eval:test] Iter:420	accuracy=0.795042
[05-06-2018 05:50:57]	[Train:train] Iter:421	loss=0.290015
[05-06-2018 05:53:04]	[Eval:test] Iter:421	accuracy=0.796324
[05-06-2018 05:57:06]	[Train:train] Iter:422	loss=0.305580
[05-06-2018 05:59:13]	[Eval:test] Iter:422	accuracy=0.794543
[05-06-2018 06:03:13]	[Train:train] Iter:423	loss=0.293226
[05-06-2018 06:05:20]	[Eval:test] Iter:423	accuracy=0.793357
[05-06-2018 06:09:21]	[Train:train] Iter:424	loss=0.305451
[05-06-2018 06:11:28]	[Eval:test] Iter:424	accuracy=0.793781
[05-06-2018 06:15:27]	[Train:train] Iter:425	loss=0.310095
[05-06-2018 06:17:34]	[Eval:test] Iter:425	accuracy=0.795215
[05-06-2018 06:21:35]	[Train:train] Iter:426	loss=0.299319
[05-06-2018 06:23:43]	[Eval:test] Iter:426	accuracy=0.794252
[05-06-2018 06:27:44]	[Train:train] Iter:427	loss=0.313453
[05-06-2018 06:29:52]	[Eval:test] Iter:427	accuracy=0.793708
[05-06-2018 06:33:54]	[Train:train] Iter:428	loss=0.318861
[05-06-2018 06:36:01]	[Eval:test] Iter:428	accuracy=0.791924
[05-06-2018 06:40:01]	[Train:train] Iter:429	loss=0.296224
[05-06-2018 06:42:08]	[Eval:test] Iter:429	accuracy=0.795807
[05-06-2018 06:46:09]	[Train:train] Iter:430	loss=0.297830
[05-06-2018 06:48:17]	[Eval:test] Iter:430	accuracy=0.794126
[05-06-2018 06:52:18]	[Train:train] Iter:431	loss=0.301949
[05-06-2018 06:54:26]	[Eval:test] Iter:431	accuracy=0.794397
[05-06-2018 06:58:26]	[Train:train] Iter:432	loss=0.302214
[05-06-2018 07:00:33]	[Eval:test] Iter:432	accuracy=0.794714
[05-06-2018 07:04:33]	[Train:train] Iter:433	loss=0.299185
[05-06-2018 07:06:41]	[Eval:test] Iter:433	accuracy=0.795183
[05-06-2018 07:10:41]	[Train:train] Iter:434	loss=0.318424
[05-06-2018 07:12:49]	[Eval:test] Iter:434	accuracy=0.794518
[05-06-2018 07:16:50]	[Train:train] Iter:435	loss=0.304852
[05-06-2018 07:18:57]	[Eval:test] Iter:435	accuracy=0.794500
[05-06-2018 07:22:58]	[Train:train] Iter:436	loss=0.299504
[05-06-2018 07:25:05]	[Eval:test] Iter:436	accuracy=0.793462
[05-06-2018 07:29:06]	[Train:train] Iter:437	loss=0.308816
[05-06-2018 07:31:14]	[Eval:test] Iter:437	accuracy=0.792540
[05-06-2018 07:35:15]	[Train:train] Iter:438	loss=0.292197
[05-06-2018 07:37:22]	[Eval:test] Iter:438	accuracy=0.792493
[05-06-2018 07:41:22]	[Train:train] Iter:439	loss=0.314063
[05-06-2018 07:43:29]	[Eval:test] Iter:439	accuracy=0.795534
[05-06-2018 07:47:28]	[Train:train] Iter:440	loss=0.293911
[05-06-2018 07:49:36]	[Eval:test] Iter:440	accuracy=0.796128
[05-06-2018 07:53:35]	[Train:train] Iter:441	loss=0.290834
[05-06-2018 07:55:43]	[Eval:test] Iter:441	accuracy=0.796997
[05-06-2018 07:59:43]	[Train:train] Iter:442	loss=0.299210
[05-06-2018 08:01:49]	[Eval:test] Iter:442	accuracy=0.791457
[05-06-2018 08:05:49]	[Train:train] Iter:443	loss=0.293926
[05-06-2018 08:07:57]	[Eval:test] Iter:443	accuracy=0.794768
[05-06-2018 08:11:57]	[Train:train] Iter:444	loss=0.304704
[05-06-2018 08:14:05]	[Eval:test] Iter:444	accuracy=0.794047
[05-06-2018 08:18:04]	[Train:train] Iter:445	loss=0.309398
[05-06-2018 08:20:11]	[Eval:test] Iter:445	accuracy=0.793309
[05-06-2018 08:24:11]	[Train:train] Iter:446	loss=0.301533
[05-06-2018 08:26:18]	[Eval:test] Iter:446	accuracy=0.794478
[05-06-2018 08:30:18]	[Train:train] Iter:447	loss=0.298397
[05-06-2018 08:32:26]	[Eval:test] Iter:447	accuracy=0.792393
[05-06-2018 08:36:26]	[Train:train] Iter:448	loss=0.307678
[05-06-2018 08:38:33]	[Eval:test] Iter:448	accuracy=0.792916
[05-06-2018 08:42:34]	[Train:train] Iter:449	loss=0.295188
[05-06-2018 08:44:42]	[Eval:test] Iter:449	accuracy=0.797809
[05-06-2018 08:48:43]	[Train:train] Iter:450	loss=0.289602
[05-06-2018 08:50:50]	[Eval:test] Iter:450	accuracy=0.796104
[05-06-2018 08:54:51]	[Train:train] Iter:451	loss=0.293486
[05-06-2018 08:56:58]	[Eval:test] Iter:451	accuracy=0.793852
[05-06-2018 09:00:59]	[Train:train] Iter:452	loss=0.303070
[05-06-2018 09:03:06]	[Eval:test] Iter:452	accuracy=0.793735
[05-06-2018 09:07:06]	[Train:train] Iter:453	loss=0.300865
[05-06-2018 09:09:13]	[Eval:test] Iter:453	accuracy=0.795808
[05-06-2018 09:13:17]	[Train:train] Iter:454	loss=0.299881
[05-06-2018 09:15:24]	[Eval:test] Iter:454	accuracy=0.796155
[05-06-2018 09:19:24]	[Train:train] Iter:455	loss=0.284288
[05-06-2018 09:21:39]	[Eval:test] Iter:455	accuracy=0.795237
[05-06-2018 09:25:51]	[Train:train] Iter:456	loss=0.297956
[05-06-2018 09:28:01]	[Eval:test] Iter:456	accuracy=0.797215
[05-06-2018 09:32:01]	[Train:train] Iter:457	loss=0.286033
[05-06-2018 09:34:08]	[Eval:test] Iter:457	accuracy=0.794345
[05-06-2018 09:38:09]	[Train:train] Iter:458	loss=0.284606
[05-06-2018 09:40:19]	[Eval:test] Iter:458	accuracy=0.793086
[05-06-2018 09:44:19]	[Train:train] Iter:459	loss=0.304623
[05-06-2018 09:46:26]	[Eval:test] Iter:459	accuracy=0.796570
[05-06-2018 09:50:27]	[Train:train] Iter:460	loss=0.296607
[05-06-2018 09:52:34]	[Eval:test] Iter:460	accuracy=0.795334
[05-06-2018 09:56:34]	[Train:train] Iter:461	loss=0.299288
[05-06-2018 09:58:41]	[Eval:test] Iter:461	accuracy=0.795907
[05-06-2018 10:02:41]	[Train:train] Iter:462	loss=0.298108
[05-06-2018 10:04:48]	[Eval:test] Iter:462	accuracy=0.796597
[05-06-2018 10:08:48]	[Train:train] Iter:463	loss=0.295317
[05-06-2018 10:10:56]	[Eval:test] Iter:463	accuracy=0.793627
[05-06-2018 10:14:55]	[Train:train] Iter:464	loss=0.295448
[05-06-2018 10:17:03]	[Eval:test] Iter:464	accuracy=0.794448
[05-06-2018 10:21:02]	[Train:train] Iter:465	loss=0.297666
[05-06-2018 10:23:09]	[Eval:test] Iter:465	accuracy=0.793774
[05-06-2018 10:27:09]	[Train:train] Iter:466	loss=0.300202
[05-06-2018 10:29:17]	[Eval:test] Iter:466	accuracy=0.795254
[05-06-2018 10:33:16]	[Train:train] Iter:467	loss=0.294052
[05-06-2018 10:35:24]	[Eval:test] Iter:467	accuracy=0.796991
[05-06-2018 10:39:24]	[Train:train] Iter:468	loss=0.290603
[05-06-2018 10:41:32]	[Eval:test] Iter:468	accuracy=0.796768
[05-06-2018 10:45:33]	[Train:train] Iter:469	loss=0.286871
[05-06-2018 10:47:42]	[Eval:test] Iter:469	accuracy=0.796383
[05-06-2018 10:51:42]	[Train:train] Iter:470	loss=0.303699
[05-06-2018 10:53:50]	[Eval:test] Iter:470	accuracy=0.795082
[05-06-2018 10:57:50]	[Train:train] Iter:471	loss=0.281634
[05-06-2018 10:59:58]	[Eval:test] Iter:471	accuracy=0.794243
[05-06-2018 11:03:57]	[Train:train] Iter:472	loss=0.292081
[05-06-2018 11:06:04]	[Eval:test] Iter:472	accuracy=0.796424
[05-06-2018 11:10:06]	[Train:train] Iter:473	loss=0.287829
[05-06-2018 11:12:13]	[Eval:test] Iter:473	accuracy=0.797240
[05-06-2018 11:16:12]	[Train:train] Iter:474	loss=0.296570
[05-06-2018 11:18:21]	[Eval:test] Iter:474	accuracy=0.796321
[05-06-2018 11:22:21]	[Train:train] Iter:475	loss=0.296268
[05-06-2018 11:24:28]	[Eval:test] Iter:475	accuracy=0.791899
[05-06-2018 11:28:28]	[Train:train] Iter:476	loss=0.288128
[05-06-2018 11:30:35]	[Eval:test] Iter:476	accuracy=0.797089
[05-06-2018 11:34:34]	[Train:train] Iter:477	loss=0.288912
[05-06-2018 11:36:41]	[Eval:test] Iter:477	accuracy=0.798600
[05-06-2018 11:40:41]	[Train:train] Iter:478	loss=0.296137
[05-06-2018 11:42:49]	[Eval:test] Iter:478	accuracy=0.796985
[05-06-2018 11:46:48]	[Train:train] Iter:479	loss=0.282352
[05-06-2018 11:48:55]	[Eval:test] Iter:479	accuracy=0.795305
[05-06-2018 11:52:56]	[Train:train] Iter:480	loss=0.295115
[05-06-2018 11:55:03]	[Eval:test] Iter:480	accuracy=0.792241
[05-06-2018 11:59:09]	[Train:train] Iter:481	loss=0.274442
[05-06-2018 12:01:22]	[Eval:test] Iter:481	accuracy=0.793681
[05-06-2018 12:05:26]	[Train:train] Iter:482	loss=0.285742
[05-06-2018 12:07:33]	[Eval:test] Iter:482	accuracy=0.794745
[05-06-2018 12:11:31]	[Train:train] Iter:483	loss=0.293918
[05-06-2018 12:13:38]	[Eval:test] Iter:483	accuracy=0.797040
[05-06-2018 12:17:37]	[Train:train] Iter:484	loss=0.295831
[05-06-2018 12:19:45]	[Eval:test] Iter:484	accuracy=0.795806
[05-06-2018 12:23:48]	[Train:train] Iter:485	loss=0.306509
[05-06-2018 12:25:55]	[Eval:test] Iter:485	accuracy=0.795485
[05-06-2018 12:29:56]	[Train:train] Iter:486	loss=0.286709
[05-06-2018 12:32:04]	[Eval:test] Iter:486	accuracy=0.798548
[05-06-2018 12:36:03]	[Train:train] Iter:487	loss=0.283736
[05-06-2018 12:38:10]	[Eval:test] Iter:487	accuracy=0.795977
[05-06-2018 12:42:13]	[Train:train] Iter:488	loss=0.290811
[05-06-2018 12:44:21]	[Eval:test] Iter:488	accuracy=0.795796
[05-06-2018 12:48:24]	[Train:train] Iter:489	loss=0.292316
[05-06-2018 12:50:31]	[Eval:test] Iter:489	accuracy=0.798472
[05-06-2018 12:54:36]	[Train:train] Iter:490	loss=0.300526
[05-06-2018 12:56:44]	[Eval:test] Iter:490	accuracy=0.798128
[05-06-2018 13:00:44]	[Train:train] Iter:491	loss=0.278122
[05-06-2018 13:02:51]	[Eval:test] Iter:491	accuracy=0.797308
[05-06-2018 13:06:52]	[Train:train] Iter:492	loss=0.287623
[05-06-2018 13:09:00]	[Eval:test] Iter:492	accuracy=0.794420
[05-06-2018 13:13:00]	[Train:train] Iter:493	loss=0.283059
[05-06-2018 13:15:08]	[Eval:test] Iter:493	accuracy=0.797882
[05-06-2018 13:19:07]	[Train:train] Iter:494	loss=0.279175
[05-06-2018 13:21:15]	[Eval:test] Iter:494	accuracy=0.794371
[05-06-2018 13:25:15]	[Train:train] Iter:495	loss=0.271563
[05-06-2018 13:27:23]	[Eval:test] Iter:495	accuracy=0.796595
[05-06-2018 13:31:27]	[Train:train] Iter:496	loss=0.292881
[05-06-2018 13:33:34]	[Eval:test] Iter:496	accuracy=0.797088
[05-06-2018 13:37:35]	[Train:train] Iter:497	loss=0.291501
[05-06-2018 13:39:43]	[Eval:test] Iter:497	accuracy=0.794884
[05-06-2018 13:43:44]	[Train:train] Iter:498	loss=0.284584
[05-06-2018 13:45:51]	[Eval:test] Iter:498	accuracy=0.794930
[05-06-2018 13:49:50]	[Train:train] Iter:499	loss=0.284430
[05-06-2018 13:52:06]	[Eval:test] Iter:499	accuracy=0.795479
